eta,vf,rho_g_cc,particle_true_density_g_cc,E_mt_mpa,E_ds_mpa,E_hs_lo_mpa,E_hs_hi_mpa,nu_mt,specific_E
0.8975,0.41000000000000003,0.9847283476468751,0.7037276771875003,4709.657105368951,4793.5044409544325,4709.657105368951,5159.984274643601,0.3048148052224364,4782.696788026093
0.8975,0.41500000000000004,0.9823469860328126,0.7037276771875003,4735.935417450597,4821.68847398165,4735.935417450597,5190.035424704882,0.30419359285319164,4821.041327338491
0.8975,0.42,0.9799656244187501,0.7037276771875003,4762.380009319143,4850.051101640261,4762.380009319143,5220.191365614855,0.3035701106611628,4859.741903848788
0.8975,0.425,0.9775842628046876,0.7037276771875003,4788.992493969083,4878.593346729774,4788.992493969083,5250.4527283625885,0.3029443326063308,4898.802769420072
0.8975,0.43,0.9752029011906251,0.7037276771875003,4815.774505228755,4907.3162351432275,4815.774505228755,5280.820148418666,0.3023162323250711,4938.228238809766
0.8975,0.435,0.9728215395765625,0.7037276771875003,4842.727698098182,4936.220795969516,4842.727698098182,5311.294265779759,0.3016857831248559,4978.022690786703
0.8975,0.44,0.9704401779625003,0.7037276771875003,4869.853749093498,4965.3080614425435,4869.853749093498,5341.875725013616,0.30105295797885306,5018.190569271421
0.8975,0.445,0.9680588163484376,0.7037276771875003,4897.154356598146,4994.57906690719,4897.154356598146,5372.565175304612,0.3004177295204185,5058.736384500311
0.8975,0.45,0.9656774547343752,0.7037276771875003,4924.631241220926,5024.03485078652,4924.631241220926,5403.3632704997235,0.29978007003748236,5099.664714214047
0.8975,0.455,0.9632960931203125,0.7037276771875003,4952.286146161165,5053.676454548498,4952.286146161165,5434.270669155079,0.29913995146682304,5140.980204871069
0.8975,0.46,0.9609147315062501,0.7037276771875003,4980.120837581033,5083.50492267237,4980.120837581033,5465.288034582935,0.29849734538822936,5182.687572886524
0.8975,0.465,0.9585333698921875,0.7037276771875003,5008.137104985329,5113.521302614685,5008.137104985329,5496.416034899269,0.29785222301854664,5224.791605897483
0.8975,0.47000000000000003,0.9561520082781252,0.7037276771875003,5036.336761608739,5143.72664477511,5036.336761608739,5527.65534307178,0.2972045552056049,5267.297164054871
0.8975,0.47500000000000003,0.9537706466640625,0.7037276771875003,5064.721644810913,5174.122002228169,5064.721644810913,5559.006636968538,0.29655431242202535,5310.209181342956
0.8975,0.48,0.9513892850500001,0.7037276771875003,5093.293616479384,5204.708431393324,5093.293616479384,5590.470599407072,0.29590146475890383,5353.532666926879
0.8975,0.485,0.9490079234359377,0.7037276771875003,5122.054563440652,5235.48699115506,5122.054563440652,5622.047918204079,0.29524598191936685,5397.272706529108
0.8975,0.49,0.9466265618218752,0.7037276771875003,5151.006397879507,5266.458743279215,5151.006397879507,5653.739286225625,0.2945878332119982,5441.4344638353405
0.8975,0.495,0.9442452002078126,0.7037276771875003,5180.15105776688,5297.62475228142,5180.15105776688,5685.545401437967,0.2939269875441325,5486.023181930726
0.8975,0.5,0.9418638385937501,0.7037276771875003,5209.490507296361,5328.986085388155,5209.490507296361,5717.466966958878,0.2932634134150133,5531.04418476708
0.8975,0.505,0.9394824769796877,0.7037276771875003,5239.026737329625,5360.543812497574,5239.026737329625,5749.50469110963,0.2925970789088109,5576.502878661883
0.8975,0.51,0.937101115365625,0.7037276771875003,5268.761765850953,5392.299006140245,5268.761765850953,5781.6592874674625,0.29192795168749935,5622.404753829859
0.8975,0.515,0.9347197537515626,0.7037276771875003,5298.697638431098,5424.25274143999,5298.697638431098,5813.931474918742,0.2912559989835853,5668.755385947936
0.8975,0.52,0.9323383921375001,0.7037276771875003,5328.836428700681,5456.406095831018,5328.836428700681,5846.321977712656,0.29058118759268964,5715.56043775444
0.8975,0.525,0.9299570305234377,0.7037276771875003,5359.1802388333845,5488.760149708599,5359.1802388333845,5878.831525515553,0.28990348386597437,5762.82566068338
0.8975,0.53,0.9275756689093752,0.7037276771875003,5389.7312000391485,5521.315985599035,5389.7312000391485,5911.460853465875,0.2892228537024137,5810.55689653469
0.8975,0.535,0.9251943072953126,0.7037276771875003,5420.491473067645,5554.074688519038,5420.491473067645,5944.210702229737,0.2885392625409043,5858.760079181377
0.8975,0.54,0.9228129456812502,0.7037276771875003,5451.4632487222425,5587.037345853638,5451.4632487222425,5977.081818057137,0.28785267535221076,5907.44123631447
0.8975,0.545,0.9204315840671876,0.7037276771875003,5482.6487483847495,5620.205047312015,5482.6487483847495,6010.074952838804,0.2871630566307432,5956.606491226771
0.8975,0.55,0.9180502224531251,0.7037276771875003,5514.050224551189,5653.578884883539,5514.050224551189,6043.190864163714,0.2864703703861615,6006.262064636373
0.8975,0.555,0.9156688608390626,0.7037276771875003,5545.669961378866,5687.159952794371,5545.669961378866,6076.4303153772535,0.28577458013480384,6056.414276550974
0.8975,0.56,0.9132874992250001,0.7037276771875003,5577.510275245033,5720.949347379992,5577.510275245033,6109.794075640065,0.28507564889093195,6107.069548174054
0.8975,0.5650000000000001,0.9109061376109375,0.7037276771875003,5609.573515317411,5754.948167078217,5609.573515317411,6143.282919987583,0.28437353915779295,6158.234403853967
0.8975,0.5700000000000001,0.9085247759968751,0.7037276771875003,5641.862064136876,5789.157512566744,5641.862064136876,6176.897629390233,0.2836682129184894,6209.915473077072
0.8975,0.5750000000000001,0.9061434143828127,0.7037276771875003,5674.37833821262,5823.578486474664,5674.37833821262,6210.638990814376,0.28295963162665444,6262.1194925060745
0.8975,0.58,0.9037620527687502,0.7037276771875003,5707.124788630086,5858.212193413902,5707.124788630086,6244.507797283916,0.28224775619692705,6314.8533080647
0.8975,0.585,0.9013806911546877,0.7037276771875003,5740.103901672004,5893.059739929876,5740.103901672004,6278.504847942673,0.2815325469952226,6368.123877069976
0.8975,0.59,0.8989993295406251,0.7037276771875003,5773.318199452872,5928.122234452788,5773.318199452872,6312.6309481174685,0.2808139638287926,6421.938270413338
0.8975,0.595,0.8966179679265627,0.7037276771875003,5806.770240567185,5963.4007872501315,5806.770240567185,6346.886909381939,0.28009196593606916,6476.303674791835
0.8975,0.6,0.8942366063125001,0.7037276771875003,5840.462620751807,5998.896510381032,5840.462620751807,6381.273549621138,0.27936651197628853,6531.227394990803
0.9,0.0,1.18,0.6883399999999997,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.000000000001,0.35,2542.372881355932
0.9,0.005,1.1775417,0.6883399999999997,3016.3680194845606,3016.379938218661,3016.3680194845606,3022.5463110458118,0.34949822497901195,2561.58063827766
0.9,0.01,1.1750834,0.6883399999999997,3032.8152722149757,3032.8629869631354,3032.8152722149757,3045.154756401514,0.34899553018464147,2580.9361890526034
0.9,0.015,1.1726250999999999,0.6883399999999997,3049.342357572161,3049.44980349931,3049.342357572161,3067.8256905774024,0.3484919048680707,2600.4409743337073
0.9,0.02,1.1701667999999998,0.6883399999999997,3065.94988092184,3066.141048578575,3065.94988092184,3090.5594699543885,0.3479873381853623,2620.0964519945705
0.9,0.025,1.1677084999999998,0.6883399999999997,3082.638453689738,3082.9373864421914,3082.638453689738,3113.3564528027796,0.3474818191962154,2639.9040973751057
0.9,0.03,1.1652501999999998,0.6883399999999997,3099.4086934378984,3099.839484825407,3099.4086934378984,3136.2169993011994,0.3469753368627019,2659.865403531275
0.9,0.035,1.1627918999999998,0.6883399999999997,3116.261223942176,3116.8480149613347,3116.261223942176,3159.1414715556634,0.34646788004798423,2679.9818814890064
0.9,0.04,1.1603335999999997,0.6883399999999997,3133.196675270883,3133.963651584577,3133.196675270883,3182.1302336187655,0.3459594375150144,2700.255060502328
0.9,0.045,1.1578752999999997,0.6883399999999997,3150.2156838646556,3151.187072934584,3150.2156838646556,3205.1836515090445,0.34544999792521214,2720.6864883158455
0.9,0.05,1.155417,0.6883399999999997,3167.3188926175076,3168.5189607587786,3167.3188926175076,3228.3020932304985,0.34493954983712494,2741.2777314316027
0.9,0.055,1.1529587,0.6883399999999997,3184.5069509591544,3185.960000315395,3184.5069509591544,3251.4859287922236,0.34442808170506645,2762.030375380449
0.9,0.06,1.1505003999999999,0.6883399999999997,3201.780514938578,3203.510880376061,3201.780514938578,3274.7355302282294,0.34391558187773513,2782.9460249979734
0.9,0.065,1.1480420999999998,0.6883399999999997,3219.140247308879,3221.1722932281127,3219.140247308879,3298.0512716174076,0.343402038596811,2804.026304705097
0.9,0.07,1.1455837999999998,0.6883399999999997,3236.5868176134572,3238.9449346729593,3236.5868176134572,3321.433529103658,0.3428874399955318,2825.272858793445
0.9,0.075,1.1431254999999998,0.6883399999999997,3254.12090227348,3256.8295040325584,3254.12090227348,3344.8826809161574,0.3423717740972469,2846.687351715521
0.9,0.08,1.1406671999999998,0.6883399999999997,3271.7431846767495,3274.826704153864,3271.7431846767495,3368.399107389834,0.34185502881394997,2868.271468379866
0.9,0.085,1.1382089,0.6883399999999997,3289.4543552679243,3292.9372414028007,3289.4543552679243,3391.9831909859504,0.3413371919447874,2890.0269144512263
0.9,0.09,1.1357506000000002,0.6883399999999997,3307.25511164015,3311.1618256678917,3307.25511164015,3415.635316312897,0.34081825117454545,2911.955416655866
0.9,0.095,1.1332923000000001,0.6883399999999997,3325.146158628128,3329.5011703607865,3325.146158628128,3439.355870147147,0.340298194072113,2934.0587230921165
0.9,0.1,1.1308340000000001,0.6883399999999997,3343.128208402624,3347.9559924164873,3343.128208402624,3463.145241454364,0.33977700808892075,2956.338603546253
0.9,0.105,1.1283757,0.6883399999999997,3361.20198056648,3366.527012293262,3361.20198056648,3487.003821410703,0.3392546805573566,2978.796849813834
0.9,0.11,1.1259174,0.6883399999999997,3379.3682022521216,3385.214953972252,3379.3682022521216,3510.932003424298,0.3387311986891554,3001.435276026573
0.9,0.115,1.1234591,0.6883399999999997,3397.627608220603,3404.0205449567648,3397.627608220603,3534.9301831568896,0.33820654957376434,3024.255718984877
0.9,0.12,1.1210008,0.6883399999999997,3415.9809409622276,3422.944516271242,3415.9809409622276,3558.998758545681,0.3376807201766827,3047.260038496161
0.9,0.125,1.1185425,0.6883399999999997,3434.428950798758,3441.987602459905,3434.428950798758,3583.138129825339,0.33715369733777467,3070.4501177190477
0.9,0.13,1.1160842,0.6883399999999997,3452.97239598725,3461.150541585068,3452.97239598725,3607.3486995502253,0.33662546776955654,3093.8278635135684
0.9,0.135,1.1136259,0.6883399999999997,3471.6120428255417,3480.434075225129,3471.6120428255417,3631.630872616771,0.3360960180554567,3117.395206797491
0.9,0.14,1.1111676,0.6883399999999997,3490.348665759432,3499.8389484683203,3490.348665759432,3655.985056286072,0.33556533464804716,3141.154102908897
0.9,0.145,1.1087093,0.6883399999999997,3509.1830474915746,3519.3659099134584,3509.1830474915746,3680.4116602066715,0.33503340386724817,3165.106531975131
0.9,0.15,1.1062509999999999,0.6883399999999997,3528.1159790921183,3539.0157116747764,3528.1159790921183,3704.911096437555,0.3345002118985033,3189.2544992882436
0.9,0.155,1.1037926999999998,0.6883399999999997,3547.1482601111366,3558.789109366384,3547.1482601111366,3729.4837794713144,0.33396574479092594,3213.6000356870786
0.9,0.16,1.1013343999999998,0.6883399999999997,3566.280698692861,3578.6868621028734,3566.280698692861,3754.130126257536,0.3334299884554156,3238.145197946111
0.9,0.165,1.0988761,0.6883399999999997,3585.514111691784,3598.7097324951665,3585.514111691784,3778.8505562264054,0.33289292866274445,3262.892069171205
0.9,0.17,1.0964178,0.6883399999999997,3604.8493247906304,3618.8584866459864,3604.8493247906304,3803.6454913124953,0.3323545510416125,3287.8427592024045
0.9,0.17500000000000002,1.0939595,0.6883399999999997,3624.2871726202557,3639.13389414497,3624.2871726202557,3828.5153559787786,0.3318148410766715,3312.9994050239115
0.9,0.18,1.0915012,0.6883399999999997,3643.8284988815035,3659.536728063397,3643.8284988815035,3853.460577240853,0.3312737841065171,3338.3641711814003
0.9,0.185,1.0890429,0.6883399999999997,3663.474156469061,3680.0677649485415,3663.474156469061,3878.481584691392,0.3307313653216479,3363.9392502068204
0.9,0.19,1.0865846,0.6883399999999997,3683.225007597334,3700.727784817647,3683.225007597334,3903.578810524798,0.3301875697623914,3389.726863050824
0.9,0.195,1.0841262999999999,0.6883399999999997,3703.0819239284215,3721.5175711515076,3703.0819239284215,3928.7526895621068,0.3296423823167961,3415.729259523011
0.9,0.2,1.0816679999999999,0.6883399999999997,3723.0457867021655,3742.4379108876624,3723.0457867021655,3954.0036592760694,0.3290957877184891,3441.9487187400996
0.9,0.20500000000000002,1.0792096999999998,0.6883399999999997,3743.1174868684006,3763.4895944131918,3743.1174868684006,3979.332159816535,0.3285477705444977,3468.387549582256
0.9,0.21,1.0767514,0.6883399999999997,3763.297925221345,3784.6734155569948,3763.297925221345,4004.738634035983,0.3279983152130366,3495.0480911576665
0.9,0.215,1.0742931,0.6883399999999997,3783.588012536279,3805.9901715792316,3783.588012536279,4030.223527515375,0.3274474059812564,3521.932713275622
0.9,0.22,1.0718348,0.6883399999999997,3803.988669708471,3827.4406631698193,3803.988669708471,4055.787288590167,0.32689502694295686,3549.0438169281974
0.9,0.225,1.0693765,0.6883399999999997,3824.5008278944474,3849.025694433398,3824.5008278944474,4081.4303683766334,0.3263411620262606,3576.3838347807787
0.9,0.23,1.0669182,0.6883399999999997,3845.125428655623,3870.7460728819215,3845.125428655623,4107.1532207983755,0.32578579499124843,3603.9552316715785
0.9,0.23500000000000001,1.0644599,0.6883399999999997,3865.8634241043587,3892.602609424975,3865.8634241043587,4132.956302613124,0.3252289094275554,3631.760505120352
0.9,0.24,1.0620015999999999,0.6883399999999997,3886.7157770524746,3914.596118359663,3886.7157770524746,4158.840073439762,0.3246704887519259,3659.802185846495
0.9,0.245,1.0595432999999999,0.6883399999999997,3907.6834611622908,3936.727417360065,3907.6834611622908,4184.804995785633,0.3241105162057278,3688.082838296737
0.9,0.25,1.0570849999999998,0.6883399999999997,3928.7674611002158,3958.997327466266,3928.7674611002158,4210.8515350740745,0.32354897485242534,3716.605061182607
0.9,0.255,1.0546267,0.6883399999999997,3949.9687726929674,3981.4066730729473,3949.9687726929674,4236.980159672231,0.32298584757500765,3745.371488027913
0.9,0.26,1.0521684,0.6883399999999997,3971.288403086447,4003.956281917536,3971.288403086447,4263.191340919156,0.3224211170733751,3774.38478772642
0.9,0.265,1.0497101,0.6883399999999997,3992.7273709073397,4026.6469850679223,3992.7273709073397,4289.485553154118,0.3218547658616804,3803.6476651099574
0.9,0.27,1.0472518,0.6883399999999997,4014.2867064274883,4049.479616909723,4014.2867064274883,4315.863273745249,0.32128677626562385,3833.1628615271784
0.9,0.275,1.0447935,0.6883399999999997,4035.9674517311046,4072.455015133114,4035.9674517311046,4342.324983118427,0.32071713041970334,3862.9331554332075
0.9,0.28,1.0423352,0.6883399999999997,4057.770660884856,4095.574020719207,4057.770660884856,4368.871164786458,0.3201458102644162,3892.961362990386
0.9,0.28500000000000003,1.0398768999999999,0.6883399999999997,4079.6974001109083,4118.837477925689,4079.6974001109083,4395.502305378529,0.3195727975434127,3923.250338680385
0.9,0.29,1.0374185999999999,0.6883399999999997,4101.7487479629735,4142.246234270379,4101.7487479629735,4422.218894669952,0.31899807380060113,3953.802975927918
0.9,0.295,1.0349603,0.6883399999999997,4123.9257955054145,4165.801140521014,4123.9257955054145,4449.021425612203,0.31842162037720184,3984.6222077362913
0.9,0.3,1.0325019999999998,0.6883399999999997,4146.229646495496,4189.503050675717,4146.229646495496,4475.910394363263,0.3178434184087505,4015.711007335092
0.9,0.305,1.0300437,0.6883399999999997,4168.66141756881,4213.352821948101,4168.66141756881,4502.886300318221,0.3172634488220487,4047.0723888402113
0.9,0.31,1.0275853999999998,0.6883399999999997,4191.222238427983,4237.351314750778,4191.222238427983,4529.949646140252,0.31668169233206156,4078.7094079265667
0.9,0.315,1.0251271,0.6883399999999997,4213.91325203468,4261.499392678397,4213.91325203468,4557.100937791807,0.31609812943876053,4110.625162513683
0.9,0.32,1.0226688,0.6883399999999997,4236.735614805035,4285.797922490207,4236.735614805035,4584.340684566211,0.3155127404239107,4142.822793464546
0.9,0.325,1.0202105,0.6883399999999997,4259.690496808519,4310.247774092137,4259.690496808519,4611.669399119489,0.31492550534780145,4175.305485297906
0.9,0.33,1.0177521999999999,0.6883399999999997,4282.779081970364,4334.849820518412,4282.779081970364,4639.087597502585,0.3143364040459188,4208.076466914406
0.9,0.335,1.0152938999999999,0.6883399999999997,4306.00256827758,4359.604937912696,4306.00256827758,4666.595799193852,0.31374541612555945,4241.139012336803
0.9,0.34,1.0128355999999998,0.6883399999999997,4329.362167988681,4384.514005508769,4329.362167988681,4694.194527131897,0.31315252096238316,4274.496441464618
0.9,0.34500000000000003,1.0103773,0.6883399999999997,4352.859107847145,4409.577905610747,4352.859107847145,4721.88430774875,0.31255769769690495,4308.152120843516
0.9,0.35000000000000003,1.0079189999999998,0.6883399999999997,4376.494629298748,4434.797523572864,4376.494629298748,4749.665671003368,0.3119609252309229,4342.109464449771
0.9,0.355,1.0054607,0.6883399999999997,4400.26998871278,4460.173747778799,4400.26998871278,4777.539150415484,0.31136218222388284,4376.37193449011
0.9,0.36,1.0030024,0.6883399999999997,4424.186457607319,4485.707469620606,4424.186457607319,4805.505283099805,0.3107614470891769,4410.943042217366
0.9,0.365,1.0005441,0.6883399999999997,4448.24532287854,4511.399583383208,4448.24532287854,4833.564609800543,0.3101586979903751,4445.826348762179
0.9,0.37,0.9980857999999999,0.6883399999999997,4472.447887034246,4537.25098651746,4472.447887034246,4861.717674926325,0.3095539128373884,4481.025465981228
0.9,0.375,0.9956274999999999,0.6883399999999997,4496.795468431639,4563.26257925637,4496.795468431639,4889.965026585462,0.3089470692825621,4516.544057322281
0.9,0.38,0.9931691999999999,0.6883399999999997,4521.2894015194615,4589.435264790189,4521.2894015194615,4918.307216621537,0.3083381447166977,4552.385838706498
0.9,0.385,0.9907108999999998,0.6883399999999997,4545.931037084579,4615.76994920107,4545.931037084579,4946.74480064943,0.3077271162650019,4588.554579428347
0.9,0.39,0.9882525999999999,0.6883399999999997,4570.721742503126,4642.267541438596,4570.721742503126,4975.278338091668,0.3071139607829605,4625.054103073573
0.9,0.395,0.9857942999999999,0.6883399999999997,4595.662901996277,4668.92895329482,4595.662901996277,5003.90839221518,0.30649865485213756,4661.888288455591
0.9,0.4,0.9833359999999999,0.6883399999999997,4620.755916890769,4695.755099378871,4620.755916890769,5032.635530168426,0.30588117477589555,4699.061070570761
0.9,0.405,0.9808776999999999,0.6883399999999997,4646.002205884295,4722.746897091137,4646.002205884295,5061.460323018907,0.3052614965750362,4736.576441572987
0.9,0.41000000000000003,0.9784193999999998,0.6883399999999997,4671.403205315809,4749.905266597059,4671.403205315809,5090.383345791088,0.3046395959833612,4774.438451768035
0.9,0.41500000000000004,0.9759610999999998,0.6883399999999997,4696.960369440939,4777.231130800566,4696.960369440939,5119.405177504711,0.304015448443148,4812.651210628108
0.9,0.42,0.9735027999999999,0.6883399999999997,4722.675170712535,4804.725415223723,4722.675170712535,5148.526401213518,0.3033890291005433,4851.218887827067
0.9,0.425,0.9710444999999998,0.6883399999999997,4748.549100066534,4832.389048240174,4748.549100066534,5177.747604044382,0.3027603128008679,4890.145714296858
0.9,0.43,0.9685862,0.6883399999999997,4774.583667213206,4860.222960764619,4774.583667213206,5207.069377236841,0.30212927408383355,4929.435983305571
0.9,0.435,0.9661278999999997,0.6883399999999997,4800.7804009339425,4888.22808635358,4800.7804009339425,5236.492316183095,0.30149588717867043,4969.094051557712
0.9,0.44,0.9636696,0.6883399999999997,4827.140849383672,4916.405361156599,4827.140849383672,5266.0170204683645,0.3008601259991598,5009.124340317129
0.9,0.445,0.9612112999999998,0.6883399999999997,4853.666580399068,4944.755723884633,4853.666580399068,5295.644093911768,0.3002219641385747,5049.531336553232
0.9,0.45,0.958753,0.6883399999999997,4880.3591818126415,4973.280115779343,4880.3591818126415,5325.374144607542,0.2995813748645216,5090.319594110935
0.9,0.455,0.9562946999999997,0.6883399999999997,4907.220261772873,5001.979480582038,4907.220261772873,5355.2077849667985,0.29893833111368484,5131.493734905019
0.9,0.46,0.9538363999999999,0.6883399999999997,4934.251449070504,5030.854764502333,4934.251449070504,5385.145631759665,0.29829280548646964,5173.058450139358
0.9,0.465,0.9513780999999997,0.6883399999999997,4961.454393471166,5059.906916186582,4961.454393471166,5415.188306157923,0.2976447702415406,5215.018501551768
0.9,0.47000000000000003,0.9489197999999999,0.6883399999999997,4988.83076605441,5089.136886686222,4988.83076605441,5445.3364337780795,0.2969941972902562,5257.3787226849
0.9,0.47500000000000003,0.9464614999999997,0.6883399999999997,5016.382259559381,5118.545629190171,5016.382259559381,5475.590644724945,0.29634105819099416,5300.144020184004
0.9,0.48,0.9440031999999998,0.6883399999999997,5044.110588737209,5148.134099701183,5044.110588737209,5505.951573635651,0.2956853241433663,5343.319375122043
0.9,0.485,0.9415448999999998,0.6883399999999997,5072.017490710322,5177.903256157297,5072.017490710322,5536.41985972417,0.2950269659823203,5386.90984435296
0.9,0.49,0.9390865999999999,0.6883399999999997,5100.104725338792,5207.854058850108,5100.104725338792,5566.996146826323,0.2943659541721267,5430.920561893646
0.9,0.495,0.9366282999999999,0.6883399999999997,5128.374075593939,5237.987470296819,5128.374075593939,5597.681083445284,0.2937022588002456,5475.356740335456
0.9,0.5,0.9341699999999998,0.6883399999999997,5156.827347939283,5268.304455204391,5156.827347939283,5628.475322797568,0.29303584957107437,5520.223672285862
0.9,0.505,0.9317116999999998,0.6883399999999997,5185.466372719087,5298.805980433581,5185.466372719087,5659.379522859574,0.2923666957995703,5565.526731841071
0.9,0.51,0.9292533999999998,0.6883399999999997,5214.2930045546245,5329.493014963007,5214.2930045546245,5690.394346414581,0.2916947664047465,5611.271376090339
0.9,0.515,0.9267950999999999,0.6883399999999997,5243.309122748359,5360.366529853412,5243.309122748359,5721.5204611003355,0.29102002990303816,5657.463146652761
0.9,0.52,0.9243367999999998,0.6883399999999997,5272.516631696221,5391.427497968602,5272.516631696221,5752.758539457107,0.290342454401537,5704.107671247344
0.9,0.525,0.9218784999999998,0.6883399999999997,5301.917461308189,5422.67689462692,5301.917461308189,5784.109258976328,0.28966200759108796,5751.210665297205
0.9,0.53,0.9194201999999998,0.6883399999999997,5331.5135674373405,5454.115696780812,5331.5135674373405,5815.573302149763,0.2889786567392486,5798.777933568723
0.9,0.535,0.9169618999999998,0.6883399999999997,5361.306932317607,5485.744883375352,5361.306932317607,5847.151356519221,0.28829236868310526,5846.815371846538
0.9,0.54,0.9145035999999998,0.6883399999999997,5391.2995650104,5517.5654352314305,5391.2995650104,5878.844114726842,0.2876031098219433,5895.328968645286
0.9,0.545,0.9120452999999998,0.6883399999999997,5421.49350186035,5549.578335005612,5421.49350186035,5910.652274565945,0.28691084610976914,5944.324806958986
0.9,0.55,0.9095869999999998,0.6883399999999997,5451.890806960379,5581.784567150339,5451.890806960379,5942.576539032468,0.28621554304767816,5993.809066049075
0.9,0.555,0.9071286999999998,0.6883399999999997,5482.493572626285,5614.185117874756,5482.493572626285,5974.617616376956,0.2855171656760677,6043.788023271985
0.9,0.56,0.9046703999999998,0.6883399999999997,5513.30391988114,5646.780975023775,5513.30391988114,6006.776220157183,0.2848156785666883,6094.268055947384
0.9,0.5650000000000001,0.9022120999999997,0.6883399999999997,5544.323998949656,5679.573128069002,5544.323998949656,6039.05306929135,0.28411104581453206,6145.255643267983
0.9,0.5700000000000001,0.8997537999999997,0.6883399999999997,5575.555989762838,5712.562568258994,5575.555989762838,6071.4488881119,0.2834032310295526,6196.757368252115
0.9,0.5750000000000001,0.8972954999999998,0.6883399999999997,5607.0021024731,5745.7502883308625,5607.0021024731,6103.964406419948,0.2826921973282131,6248.779919740043
0.9,0.58,0.8948371999999998,0.6883399999999997,5638.664577980174,5779.137282547535,5638.664577980174,6136.600359540321,0.28197790732485745,6301.33009443525
0.9,0.585,0.8923788999999999,0.6883399999999997,5670.545688468012,5812.724546653306,5670.545688468012,6169.357488377285,0.28126032312290145,6354.414798991787
0.9,0.59,0.8899205999999998,0.6883399999999997,5702.647737952974,5846.513077830134,5702.647737952974,6202.2365394708495,0.2805394063058393,6408.041052148894
0.9,0.595,0.8874622999999998,0.6883399999999997,5734.973062843613,5880.503874655202,5734.973062843613,6235.238265053757,0.2798151179280589,6462.215986914164
0.9,0.6,0.8850039999999998,0.6883399999999997,5767.524032512262,5914.697937060387,5767.524032512262,6268.3634231091555,0.27908741850546515,6516.946852796444
0.9025,0.0,1.18,0.6728665978125002,2999.9999999999995,2999.9999999999995,2999.9999999999995,3000.0000000000005,0.35,2542.372881355932
0.9025,0.005,1.1774643329890624,0.6728665978125002,3016.066015483428,3016.077294300002,3016.066015483428,3021.8356466435484,0.3494972917354446,2561.492463917754
0.9025,0.01,1.1749286659781248,0.6728665978125002,3032.208162603202,3032.253308754848,3032.208162603202,3043.730708150707,0.34899362400127376,2580.759368977432
0.9025,0.015,1.1723929989671873,0.6728665978125002,3048.4270049732327,3048.528651496172,3048.4270049732327,3065.685514244773,0.3484889862877953,2600.1750331661196
0.9025,0.02,1.16985733195625,0.6728665978125002,3064.7231117167876,3064.9039336995115,3064.7231117167876,3087.7003964010396,0.3479833679930443,2619.7409102799907
0.9025,0.025,1.1673216649453124,0.6728665978125002,3081.0970575342576,3081.3797695863477,3081.0970575342576,3109.7756878634996,0.347476758421607,2639.45847152473
0.9025,0.03,1.1647859979343749,0.6728665978125002,3097.5494227718777,3097.956776425925,3097.5494227718777,3131.911723661713,0.3469691467834293,2659.3292057640247
0.9025,0.035,1.1622503309234373,0.6728665978125002,3114.0807934915156,3114.635574536842,3114.0807934915156,3154.1088406277704,0.34646052219260615,2679.3546197722308
0.9025,0.04,1.1597146639124998,0.6728665978125002,3130.6917615414404,3131.4167872883995,3130.6917615414404,3176.367377413412,0.34595087366615457,2699.536238491204
0.9025,0.045,1.1571789969015622,0.6728665978125002,3147.3829246281994,3148.301041101734,3147.3829246281994,3198.6876745072677,0.34544019012276733,2719.8756052914587
0.9025,0.05,1.154643329890625,0.6728665978125002,3164.15488638953,3165.288965450685,3164.15488638953,3221.0700742522486,0.3449284603815492,2740.374282237666
0.9025,0.055,1.1521076628796876,0.6728665978125002,3181.0082564683726,3182.381192862446,3181.0082564683726,3243.514920863066,0.3444156731607342,2761.033850358618
0.9025,0.06,1.14957199586875,0.6728665978125002,3197.943650588009,3199.5783589179546,3197.943650588009,3266.0225604438847,0.34390181707638334,2781.855909921737
0.9025,0.065,1.1470363288578125,0.6728665978125002,3214.9616906282977,3216.8811022520417,3214.9616906282977,3288.5933410061543,0.3433868806410639,2802.842080712185
0.9025,0.07,1.144500661846875,0.6728665978125002,3232.0630047030954,3234.2900645511777,3232.0630047030954,3311.22761248654,0.3428708522625077,2823.9940023167237
0.9025,0.075,1.1419649948359374,0.6728665978125002,3249.2482272388133,3251.8058905544444,3249.2482272388133,3333.9257267650155,0.34235372024225075,2845.3133344123416
0.9025,0.08,1.1394293278249998,0.6728665978125002,3266.5179990541938,3269.429228058216,3266.5179990541938,3356.688037683129,0.3418354727742512,2866.8017570598154
0.9025,0.085,1.1368936608140625,0.6728665978125002,3283.8729674412766,3287.160727907943,3283.8729674412766,3379.5149010623913,0.3413160979434875,2888.4609710022387
0.9025,0.09,1.1343579938031252,0.6728665978125002,3301.3137862476146,3305.001043999508,3301.3137862476146,3402.406674722813,0.3407955837245341,2910.292697968661
0.9025,0.095,1.1318223267921876,0.6728665978125002,3318.8411159597213,3322.950833277755,3318.8411159597213,3425.3637185016282,0.34027391798011764,2932.2986809828935
0.9025,0.1,1.12928665978125,0.6728665978125002,3336.4556237878246,3341.0107557347383,3336.4556237878246,3448.386394272137,0.33975108845964885,2954.480684677633
0.9025,0.105,1.1267509927703125,0.6728665978125002,3354.157983751899,3359.181474407699,3354.157983751899,3471.4750659627407,0.33922708279773406,2976.8404956139602
